Year,Month,Day,Hour,StnPres,SeaPres,Temperature,Td.dew.point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud.Amount
2019,3,6,23,1018.1,1019.4,15.2,12.8,86,3,80,5.8,90,0.5,0.8,...,0,...,...,...
2019,3,7,0,1017.8,1019.1,15.3,13.2,87,1.4,70,5.3,80,0,0,...,0,...,...,...
2019,3,7,1,1017.7,1019,15,13,88,1.6,60,3.6,60,0.5,0.9,...,0,8,...,10
2019,3,7,2,1017.7,1019,14.7,12.9,89,2.1,70,4.8,70,1,1,...,0,...,...,...
2019,3,7,3,1017.1,1018.4,14.5,12.8,90,3,70,5.8,60,0,1,...,0,...,...,...
2019,3,7,4,1017.6,1018.9,14.6,12.5,87,2,60,5.7,80,0.5,1,...,0,9,...,10
2019,3,7,5,1017.9,1019.2,14.4,12.2,87,2.5,70,6.7,90,0,1,0,0,...,...,...
2019,3,7,6,1018.8,1020.1,14.1,11.7,85,3.4,70,8,70,0.5,1,0,0,...,...,...
2019,3,7,7,1019.8,1021.1,13.7,11.5,87,3.7,70,8.4,90,2,1,0,0,5,...,10
2019,3,7,8,1020,1021.3,13.7,11.8,88,2.7,60,7.1,80,3,1,0,0,4,...,10
2019,3,7,9,1020.4,1021.7,14,12,88,3.1,70,7,90,3.5,1,0,0.21,...,...,...
2019,3,7,10,1020.5,1021.8,14.1,11.7,85,3.7,60,10.3,70,1,1,0,0.03,3,...,10
2019,3,7,11,1020.3,1021.6,13.7,11.4,86,2.9,60,8.6,70,1.5,1,0,0.12,...,...,...
2019,3,7,12,1019.2,1020.5,13.4,10.8,84,3.5,60,8.3,70,1,1,0,0.31,...,...,...
2019,3,7,13,1018.7,1020,13.3,10.5,83,3.3,50,7.6,40,1.5,1,0,0.25,4,...,10
2019,3,7,14,1018.6,1019.9,13,11.3,89,3,60,8.2,70,2,1,0,0,...,...,...
2019,3,7,15,1018.1,1019.4,13.1,11.2,88,3.8,70,9.6,70,1,1,0,0,...,...,...
2019,3,7,16,1019.5,1020.8,12.8,11,89,4.8,70,10.9,70,2,1,0,0,3,...,10
2019,3,7,17,1020.3,1021.6,12.5,10.8,89,4,80,8.8,80,2,1,0,0,...,...,...
2019,3,7,18,1020.3,1021.6,12.3,10.5,89,3.2,70,7.7,90,1.5,1,0,0,...,...,...
2019,3,7,19,1020.6,1021.9,12.6,11.1,91,3.3,60,7,50,0.5,1,...,0,5,...,10
2019,3,7,20,1019.9,1021.2,12.4,10.8,90,3.6,70,12,30,0.5,1,...,0,5,...,10
2019,3,7,21,1020.8,1022.1,12.6,11,90,3.2,70,9.1,70,1,1,...,0,...,...,...
2019,3,7,22,1020.7,1022,12.4,11.1,92,3.6,70,8.2,50,1.5,1,...,0,6,...,10
2019,3,7,23,1019.3,1020.6,12.3,11.3,94,2.5,50,7.5,70,1,1,...,0,...,...,...
2019,3,8,0,1019.8,1021.1,12.5,11.6,94,3.3,60,8.3,60,1.5,1,...,0,...,...,...
2019,3,8,1,1018.3,1019.6,12.9,12.1,95,2.5,50,6.6,70,0.5,1,...,0,6,...,10
2019,3,8,2,1018.2,1019.5,13,12.6,97,3.6,70,8.3,70,3,1,...,0,...,...,...
2019,3,8,3,1018.1,1019.4,13,12.8,99,3.1,70,8.4,80,1.5,1,...,0,...,...,...
2019,3,8,4,1018.5,1019.8,13,12.7,98,4.1,60,8.3,80,3,1,...,0,8,...,10
2019,3,8,5,1018.5,1019.8,13.2,12.9,98,4,60,10.1,70,0,1,0,0,...,...,...
2019,3,8,6,1018.7,1020,13.6,13.2,97,3.9,60,9.5,60,0.5,1,0,0,...,...,...
2019,3,8,7,1019,1020.3,14,13.6,97,3.7,50,10.2,70,0,1,0,0.03,10,...,10
2019,3,8,8,1019.2,1020.5,14.2,14,99,3.5,60,9.6,10,1,1,0,0.27,7,...,10
2019,3,8,9,1019.5,1020.8,14.6,14.6,100,4,60,9,80,2.5,1,0,0.4,...,...,...
2019,3,8,10,1018.7,1020,15,15,100,3,80,8.2,70,0.5,1,0,0.6,8,...,10
2019,3,8,11,1018.8,1020.1,15.3,15.3,100,2,70,7.2,80,0.5,1,0,0.43,...,...,...
2019,3,8,12,1018.1,1019.4,15.9,15.7,99,3.2,60,8.4,70,1,1,0,0.66,...,...,...
2019,3,8,13,1015.8,1017.1,16.1,16,99,3.3,70,6.7,70,0.5,1,0,0.65,8,...,10
2019,3,8,14,1015.8,1017.1,16,15.9,99,4.6,60,9.3,70,0,1,0,0.54,...,...,...
2019,3,8,15,1015.3,1016.6,16.6,16.4,99,4.3,60,11.8,70,0,0.2,0,0.58,...,...,...
2019,3,8,16,1015.1,1016.4,16.7,16.4,98,4.6,70,11,80,0,0,0,0.46,20,...,9
2019,3,8,17,1014.9,1016.2,16.8,16.7,99,4.6,60,10.3,70,0,0,0,0,...,...,...
2019,3,8,18,1015.2,1016.5,17.1,17,99,3.5,60,9.7,60,0,0,0,0,...,...,...
2019,3,8,19,1014.7,1016,17.2,17.1,99,3.5,70,11.6,80,0,0,...,0,25,...,9
2019,3,8,20,1015.7,1017,17.8,17.7,99,3.2,70,7.5,70,0,0.4,...,0,15,...,10
2019,3,8,21,1015.1,1016.4,17.7,17.7,100,2.5,70,7,70,0.5,1,...,0,...,...,...
2019,3,8,22,1013.8,1015.1,17.8,17.8,100,3,60,5.3,70,0,1,...,0,20,...,9
2019,3,8,23,1014.1,1015.4,17.5,17.5,100,1,40,5.8,90,0,1,...,0,...,...,...
2019,3,9,0,1014.3,1015.6,16.6,16.6,100,1.6,200,4.5,180,1,1,...,0,...,...,...
2019,3,9,1,1014.2,1015.5,16.3,16.3,100,1.4,200,3.5,200,0.5,1,...,0,5,...,10
2019,3,9,2,1012.1,1013.4,16.5,16.5,100,1.8,50,3.4,40,1.5,1,...,0,...,...,...
2019,3,9,3,1012.1,1013.4,16.4,16.4,100,0.9,50,4.2,60,0,1,...,0,...,...,...
2019,3,9,4,1013.2,1014.5,16.4,16.4,100,0.9,160,2.8,200,1,1,...,0,6,...,10
2019,3,9,5,1013.2,1014.5,16.3,16.3,100,1,230,3.2,190,2.5,1,0,0,...,...,...
2019,3,9,6,1013.3,1014.6,16.4,16.4,100,0.7,240,1.9,220,1.5,1,0,0,...,...,...
2019,3,9,7,1012.8,1014.1,16.5,16.5,100,0.5,50,2.1,70,2.5,1,0,0,4,...,10
2019,3,9,8,1013.1,1014.4,16.7,16.7,100,0.1,0,2.3,10,4.5,1,0,0,4,...,10
2019,3,9,9,1013.2,1014.5,17,17,100,1.1,220,2.4,240,5,1,0,0.14,...,...,...
2019,3,9,10,1012.3,1013.6,17.5,17.5,100,1.3,240,2.5,250,2.5,1,0,0.6,4,...,10
2019,3,9,11,1011.5,1012.8,18,18,100,1,220,3.3,200,1.5,1,0,0.61,...,...,...
2019,3,9,12,1010.3,1011.6,19,19,100,0.8,270,2.2,250,0.5,1,0,1.48,...,...,...
2019,3,9,13,1009.8,1011.1,19.1,19.1,100,0.7,50,1.5,320,2,1,0,0.58,4,...,10
2019,3,9,14,1009.5,1010.8,18.9,18.9,100,0,0,1.7,60,4.5,1,0,0.37,...,...,...
2019,3,9,15,1009.4,1010.7,18.8,18.8,100,1.2,200,2.6,200,3.5,1,0,0,...,...,...
2019,3,9,16,1009.6,1010.9,18.8,18.8,100,0.1,0,1.6,220,2.5,1,0,0,8,...,10
2019,3,9,17,1008.9,1010.2,18.5,18.5,100,0.2,0,2,190,1.5,1,0,0,...,...,...
2019,3,9,18,1008.6,1009.9,18.4,18.4,100,0.3,140,2.7,210,4,1,0,0,...,...,...
2019,3,9,19,1010.1,1011.4,18,18,100,0.6,310,3.7,360,2,1,...,0,8,...,10
2019,3,9,20,1010,1011.3,18,18,100,1.1,80,3,40,1.5,1,...,0,8,...,10
2019,3,9,21,1010.1,1011.4,18,18,100,0.1,0,2,70,0,0.3,...,0,...,...,...
2019,3,9,22,1009.9,1011.2,18.1,18.1,100,0,0,1.6,200,0,0,...,0,6,...,10
2019,3,9,23,1009.8,1011.1,18.2,18.2,100,0.5,200,1.5,200,0.5,0.7,...,0,...,...,...
2019,3,10,0,1010.1,1011.4,18,18,100,0.3,180,2.7,190,8,1,...,0,...,...,...
2019,3,10,1,1010.9,1012.2,17.9,17.9,100,2.9,220,5,220,4.5,1,...,0,8,...,10
2019,3,10,2,1010.5,1011.8,17.6,17.6,100,2.1,220,7.5,200,2.5,1,...,0,...,...,...
2019,3,10,3,1010.1,1011.4,17.4,17.4,100,1.9,210,5.3,210,2,1,...,0,...,...,...
2019,3,10,4,1010.5,1011.8,17.2,17.2,100,2.4,220,5,210,4,1,...,0,9,...,10
2019,3,10,5,1010.3,1011.6,17,17,100,0.2,0,4.9,180,1,1,0,0,...,...,...
2019,3,10,6,1010.2,1011.5,17.4,17.4,100,0.7,120,2.9,110,0,0.8,0,0,...,...,...
2019,3,10,7,1011.7,1013,19.5,19.5,100,2.8,40,5.7,50,0,0,0,0.55,18,...,9
2019,3,10,8,1012.4,1013.7,19,19,100,0.8,330,5.7,10,0,0,0,0.77,15,...,10
2019,3,10,9,1013.2,1014.5,17.9,17.7,99,1.1,350,5.3,290,0,0,0,0.54,...,...,...
2019,3,10,10,1012.7,1014,17.7,17.2,97,1.6,350,4,350,0,0,0,0.38,13,...,10
2019,3,10,11,1012.8,1014.1,17.4,17,97,1.8,10,3.8,40,0,0,0,0.24,...,...,...
2019,3,10,12,1012.7,1014,16.4,16.1,98,0.3,30,5,350,0,0.4,0,0,...,...,...
2019,3,10,13,1011.8,1013.1,15.7,15.7,100,0.7,250,2.2,260,1,1,0,0.13,7,...,10
2019,3,10,14,1011.8,1013.1,16.2,16.2,100,0.4,280,1.9,330,0.5,1,0,0,...,...,...
2019,3,10,15,1012,1013.3,16.1,16.1,100,0.4,30,2.6,70,0.5,1,0,0.01,...,...,...
2019,3,10,16,1012.3,1013.6,16,16,100,0.7,220,3,290,0,1,0,0,10,...,10
2019,3,10,17,1012.6,1013.9,15.9,15.9,100,0.3,150,2.4,170,0,0.2,0,0,...,...,...
2019,3,10,18,1013.2,1014.5,15.9,15.6,98,1.9,60,4.4,70,0,0,0,0,...,...,...
2019,3,10,19,1014.5,1015.8,16,15.6,97,0.6,90,3,70,0,0,...,0,12,...,10
2019,3,10,20,1015.2,1016.5,15.8,15.1,96,1.2,60,3.1,50,0,0,...,0,12,...,10
2019,3,10,21,1014.9,1016.2,15.8,14.7,93,1.2,50,3.9,80,0,0,...,0,...,...,...
2019,3,10,22,1014.6,1015.9,15.9,14.2,90,0.9,50,3.4,40,0,0,...,0,12,...,10
2019,3,10,23,1013.7,1015,15.8,14.1,90,2.2,60,5.1,70,0,0,...,0,...,...,...
2019,3,11,0,1013.7,1015,15.8,14.2,90,2,60,5.1,80,0,0,...,0,...,...,...
2019,3,11,1,1013.5,1014.8,15.9,13.9,88,1.7,60,3.3,70,0,0,...,0,10,...,10
2019,3,11,2,1013.2,1014.5,15.8,14.2,90,1.5,60,4,90,0,0,...,0,...,...,...
2019,3,11,3,1013.5,1014.8,15.7,14.4,92,2.1,60,4,80,0,0,...,0,...,...,...
2019,3,11,4,1013.6,1014.9,15.7,14.9,95,2,70,4.1,90,0,0.8,...,0,8,...,10
2019,3,11,5,1014.1,1015.4,15.9,15.1,95,2.2,50,5.3,70,0,0.2,0,0,...,...,...
2019,3,11,6,1014.8,1016.1,16.2,15,93,2.4,60,5.7,70,0,0,0,0,...,...,...
2019,3,11,7,1015.6,1016.9,16.4,14.9,91,2.7,60,6.1,80,0,0,0,0,10,...,10
2019,3,11,8,1015.8,1017.1,16.7,14.5,87,3.3,60,7.1,70,0,0,0,0.36,10,...,10
2019,3,11,9,1015.4,1016.7,16.8,14.6,87,2.1,70,7.7,90,0,0,0,0.53,...,...,...
2019,3,11,10,1015,1016.3,17.4,14.6,84,2.8,50,7.3,70,0,0,0,0.62,12,...,10
2019,3,11,11,1013.9,1015.2,17.6,14.7,83,3.9,60,8.6,60,0,0,0,0.72,...,...,...
2019,3,11,12,1013.5,1014.8,17.8,14.9,83,3.4,60,7.1,70,0,0,0,0.89,...,...,...
2019,3,11,13,1013.2,1014.5,17.8,14.5,81,3.4,60,9.9,80,0,0,0,0.62,12,...,10
2019,3,11,14,1012.9,1014.2,17.8,14.9,83,1.5,70,6.7,60,0,0,0,0.61,...,...,...
2019,3,11,15,1012.3,1013.6,17.5,14.7,84,2.8,60,7,60,0,0,0,0.54,...,...,...
2019,3,11,16,1012.9,1014.2,17.6,14.6,83,1.9,70,5.1,70,0,0,0,0,20,...,10
2019,3,11,17,1013.4,1014.7,17.5,14.7,84,1.9,60,4.9,90,0,0,0,0,...,...,...
2019,3,11,18,1013.6,1014.9,17.3,14.5,84,2.1,70,4.6,80,0,0,0,0,...,...,...
2019,3,11,19,1014.4,1015.7,17,14.5,85,2,70,4,70,0,0,...,0,18,...,9
2019,3,11,20,1015,1016.3,17.1,14.2,83,2.3,70,6.3,80,0,0,...,0,18,...,7
2019,3,11,21,1015.3,1016.6,16.8,14,84,2.2,60,5.5,70,0,0,...,0,...,...,...
2019,3,11,22,1015.4,1016.7,16.4,13.9,85,1.6,60,4.1,50,0,0,...,0,18,...,8
2019,3,11,23,1015.5,1016.8,16.3,13.7,85,1.9,70,5.1,50,0,0,...,0,...,...,...
2019,3,12,0,1015.2,1016.5,15.8,13.8,88,2.6,40,5.1,40,0,0,...,0,...,...,...
2019,3,12,1,1015.3,1016.6,15.6,13.5,87,2,40,4,60,0,0,...,0,16,...,1
2019,3,12,2,1015,1016.3,15.2,13.4,89,2.1,50,5,50,0,0,...,0,...,...,...
2019,3,12,3,1014.9,1016.2,15.1,13.3,89,1.9,40,3.1,70,0,0,...,0,...,...,...
2019,3,12,4,1015.3,1016.6,15.2,13,87,2,50,4.1,70,0,0,...,0,16,...,1
2019,3,12,5,1015.8,1017.1,14.6,12.7,88,1.9,50,3.9,70,0,0,0,0,...,...,...
2019,3,12,6,1016.2,1017.5,15.2,12.5,84,2,50,3.8,50,0,0,0,0,...,...,...
2019,3,12,7,1016.4,1017.7,16.8,14.3,85,2.5,60,4.9,40,0,0,0,0.34,12,...,1
2019,3,12,8,1015.9,1017.2,19.6,14.6,73,3,60,6.1,80,0,0,0.3,1.05,18,...,1
2019,3,12,9,1015.6,1016.8,22.4,13.4,57,3.3,60,6.8,60,0,0,1,2.22,...,...,...
2019,3,12,10,1015.1,1016.3,24.3,14.5,54,2.5,60,6,30,0,0,0.5,1.03,18,...,1
2019,3,12,11,1014.5,1015.7,25,14.7,53,1.9,70,5.6,70,0,0,1,3.46,...,...,...
2019,3,12,12,1013.2,1014.4,26.3,14.2,47,2,40,5.2,50,0,0,1,3.5,...,...,...
2019,3,12,13,1012.9,1014.1,26.8,14.1,46,1.7,30,4.5,70,0,0,1,3,20,...,2
2019,3,12,14,1012.9,1014.1,26.6,9.6,34,2.2,30,4.7,70,0,0,1,2.51,...,...,...
2019,3,12,15,1013.3,1014.5,25.1,11.4,42,2.1,70,6,40,0,0,1,1.7,...,...,...
2019,3,12,16,1014.2,1015.4,23.6,11.8,48,1.7,60,4.4,50,0,0,0.8,0.82,18,...,2
2019,3,12,17,1014.8,1016,21.7,11.4,52,2.5,60,6.1,70,0,0,0.4,0.14,...,...,...
2019,3,12,18,1015.6,1016.9,20.7,11.1,54,2.1,60,6.7,70,0,0,0,0,...,...,...
2019,3,12,19,1016.1,1017.4,20.2,11,55,2.4,50,5.4,70,0,0,...,0,15,...,3
2019,3,12,20,1016.5,1017.8,20.3,10.9,55,2.7,60,6.3,40,0,0,...,0,15,...,4
2019,3,12,21,1016.6,1017.9,20.2,11,55,2.6,60,5,70,0,0,...,0,...,...,...
2019,3,12,22,1016.7,1018,19.8,11.1,57,2,60,5,60,0,0,...,0,15,...,3
2019,3,12,23,1016.7,1018,19.8,11.2,58,2.1,60,4.3,50,0,0,...,0,...,...,...
2019,3,13,0,1016.6,1017.9,15.8,12.5,81,0.7,220,5.5,60,0,0,...,0,...,...,...
2019,3,13,1,1016.3,1017.6,14.9,12.3,84,1.2,190,3.1,200,0,0,...,0,10,...,3
2019,3,13,2,1016.4,1017.7,14.8,12.5,86,1.8,200,3.2,200,0,0,...,0,...,...,...
2019,3,13,3,1016.5,1017.8,15.2,12.4,83,1.5,200,3.2,190,0,0,...,0,...,...,...
2019,3,13,4,1016.5,1017.8,15.1,12.6,85,1.7,200,2.9,200,0,0,...,0,10,...,6
2019,3,13,5,1017.5,1018.8,15.7,12.6,82,1.4,210,3.3,200,0,0,0,0,...,...,...
2019,3,13,6,1017.9,1019.2,17.5,13.1,75,1.9,80,3.7,90,0,0,0,0,...,...,...
2019,3,13,7,1018.2,1019.5,20.7,12.3,59,3.4,60,5.9,40,0,0,0,0.33,12,...,9
2019,3,13,8,1018.2,1019.4,22.5,13.1,55,2.2,60,5.8,60,0,0,0.1,0.82,18,...,5
2019,3,13,9,1018.1,1019.3,24.1,13.1,50,2.7,60,6.8,70,0,0,1,2.04,...,...,...
2019,3,13,10,1017.9,1019.1,24.6,13.5,50,2.8,70,9.7,90,0,0,0.6,1.47,20,...,2
2019,3,13,11,1017.5,1018.7,25,13.2,48,3.8,70,9.4,40,0,0,1,2.98,...,...,...
2019,3,13,12,1017.1,1018.3,24.1,12.4,48,2.9,60,9.9,70,0,0,0.3,1.77,...,...,...
2019,3,13,13,1016.8,1018,24.7,12.9,48,2.4,50,9.3,60,0,0,0.2,1.71,15,...,8
2019,3,13,14,1017,1018.2,23.6,12.5,50,2,60,8.1,50,0,0,0.7,2.01,...,...,...
2019,3,13,15,1017.2,1018.5,20.2,14.8,71,3.1,60,8.1,70,0.5,0.3,0,0.55,...,...,...
2019,3,13,16,1017.5,1018.8,21.3,14,63,2.8,50,7.5,40,0,0,1,0.86,15,...,4
2019,3,13,17,1017.5,1018.8,20.8,13.5,63,3,50,8.5,50,0,0,0.3,0.16,...,...,...
2019,3,13,18,1018,1019.3,20.1,13.4,65,2.5,50,9.1,40,0,0,0,0,...,...,...
2019,3,13,19,1018.8,1020.1,20.1,13.1,64,2.5,50,7.1,40,0,0,...,0,18,...,1
2019,3,13,20,1019.2,1020.5,20.2,12.7,62,2.3,50,9.7,80,0,0,...,0,18,...,1
2019,3,13,21,1019.3,1020.6,20.7,12.2,58,2.4,50,7.2,30,0,0,...,0,...,...,...
2019,3,13,22,1018.8,1020.1,20.8,12.2,58,0.7,350,5.8,40,0,0,...,0,18,...,1
2019,3,13,23,1018.5,1019.8,20.6,12,58,1.4,60,3.8,40,0,0,...,0,...,...,...
2019,3,14,0,1018,1019.3,19.9,12.1,61,1.6,60,3.2,50,0,0,...,0,...,...,...
2019,3,14,1,1017.4,1018.7,19.2,12.4,65,1.4,50,2.5,30,0,0,...,0,15,...,3
2019,3,14,2,1017.3,1018.6,18,12.9,72,0.7,150,2.5,50,0,0,...,0,...,...,...
2019,3,14,3,1016.7,1018,16.6,13.4,81,0.6,210,2.9,190,0,0,...,0,...,...,...
2019,3,14,4,1017,1018.3,16.7,13.3,80,1.6,200,3.4,200,0,0,...,0,12,...,6
2019,3,14,5,1017.3,1018.6,16.8,13.1,79,1.2,200,3.4,180,0,0,0,0,...,...,...
2019,3,14,6,1017.8,1019.1,16.9,13.4,80,1,200,2.9,190,0,0,0,0,...,...,...
2019,3,14,7,1018.4,1019.7,18.3,14,76,0.5,160,2.9,190,0,0,0,0.48,18,...,1
2019,3,14,8,1018.6,1019.9,20.7,13.9,65,0.8,230,2.5,220,0,0,0,0.69,18,...,6
2019,3,14,9,1019,1020.2,23.4,15.6,62,2.7,230,5.7,190,0,0,0.8,1.65,...,...,...
2019,3,14,10,1019,1020.2,22.5,15.6,65,3.7,220,6.8,250,0,0,0,0.67,10,...,10
2019,3,14,11,1017.7,1018.9,24.4,16.7,62,2.9,240,6.2,240,0,0,0.4,1.82,...,...,...
2019,3,14,12,1017.3,1018.5,22.9,16.3,66,1.6,270,5.8,240,0,0,0,0.68,...,...,...
2019,3,14,13,1017,1018.2,22,16.4,71,2,280,6.7,330,0,0,0,0.87,10,...,9
2019,3,14,14,1016.6,1017.8,21.7,15.6,68,1.3,350,5.8,350,0,0,0,0.75,...,...,...
2019,3,14,15,1016.7,1018,21,15.2,69,2.4,50,4.3,40,0,0,0.2,0.88,...,...,...
2019,3,14,16,1017.8,1019.1,19.5,14.7,74,2.6,20,6.7,350,0,0,0,0.21,10,...,10
2019,3,14,17,1018.4,1019.7,18.2,14,76,2.5,10,6.2,340,0,0,0,0,...,...,...
2019,3,14,18,1019.5,1020.8,18.4,13.7,74,0.7,310,4.3,340,0,0,0,0,...,...,...
2019,3,14,19,1020.4,1021.7,18.5,14,75,1.2,10,5.9,10,0,0,...,0,12,...,10
2019,3,14,20,1020.8,1022.1,18.3,14.1,76,2.2,30,5.7,340,0,0,...,0,12,...,10
2019,3,14,21,1020.6,1021.9,17.9,13.9,77,1.9,30,4.7,360,0,0,...,0,...,...,...
2019,3,14,22,1020.9,1022.2,17.9,13.7,76,1.5,20,4.4,360,0,0,...,0,15,...,10
2019,3,14,23,1020.6,1021.9,17.9,13.5,75,2,60,4.6,70,0,0,...,0,...,...,...
2019,3,15,0,1020.6,1021.9,17.4,13,75,2.4,20,5.9,360,0,0,...,0,...,...,...
2019,3,15,1,1020.5,1021.8,16.5,13.4,82,1.6,30,4.6,360,0.1,0.9,...,0,8,...,10
2019,3,15,2,1020.9,1022.2,15.6,13.4,87,2.2,10,4.5,20,2.4,1,...,0,...,...,...
2019,3,15,3,1021.9,1023.2,15.1,12.9,87,1.8,30,4.7,50,3.5,1,...,0,...,...,...
2019,3,15,4,1022,1023.3,15.2,13,87,1.4,60,4.9,20,1.5,1,...,0,8,...,10
2019,3,15,5,1021.7,1023,15.3,13.2,87,1.5,70,3,50,0,1,0,0,...,...,...
2019,3,15,6,1021.6,1022.9,15.5,13.1,86,1.5,60,3.4,80,0,0.2,0,0,...,...,...
2019,3,15,7,1022.5,1023.8,16,13,82,0.8,40,2.5,40,0,0,0,0.07,15,...,10
2019,3,15,8,1023,1024.3,16.9,12.2,74,1.2,40,3.6,70,0,0,0,0.6,15,...,10
2019,3,15,9,1023,1024.3,17.3,12,71,1.6,50,2.9,40,0,0,0,0.6,...,...,...
2019,3,15,10,1022.6,1023.9,17.4,11.4,68,2.4,50,4.8,30,0,0,0,0.22,15,...,10
2019,3,15,11,1022.4,1023.7,17.5,10.6,64,2.8,50,7,20,0,0,0,0.58,...,...,...
2019,3,15,12,1021.6,1022.9,19,10.4,57,2.5,60,4.8,80,0,0,0,1.41,...,...,...
2019,3,15,13,1020.6,1021.9,19.9,10.8,56,1.3,70,4.8,50,0,0,0.3,1.55,20,...,7
2019,3,15,14,1020.1,1021.4,19,4.3,38,3.3,60,7.4,70,0,0,0,1.16,...,...,...
2019,3,15,15,1020,1021.3,18.2,6.2,45,2.9,70,8.4,70,0,0,0.5,1.2,...,...,...
2019,3,15,16,1020.4,1021.7,17.8,6.9,49,3.5,70,7.7,50,0,0,0.2,0.49,20,...,9
2019,3,15,17,1020.9,1022.2,17.4,8,54,3.8,70,6.8,70,0,0,0,0,...,...,...
2019,3,15,18,1021.5,1022.8,17.3,8.7,57,2.3,60,7.2,50,0,0,0,0,...,...,...
2019,3,15,19,1021.8,1023.1,17.2,9.2,59,1.3,60,5.3,80,0,0,...,0,20,...,8
2019,3,15,20,1022.3,1023.6,17.3,9,58,1.6,60,3.9,80,0,0,...,0,20,...,8
2019,3,15,21,1021.9,1023.2,17.5,8.5,55,2.3,60,4.8,60,0,0,...,0,...,...,...
2019,3,15,22,1021.6,1022.9,17.8,7.4,51,1.7,70,6.5,50,0,0,...,0,20,...,8
2019,3,15,23,1020.9,1022.2,17.6,7.3,51,2.5,60,4.8,40,0,0,...,0,...,...,...
2019,3,16,0,1020.5,1021.8,18.2,7.2,49,1.7,50,5.6,70,0,0,...,0,...,...,...
2019,3,16,1,1020.2,1021.5,18.3,7.4,49,2.5,70,4.5,70,0,0,...,0,20,...,9
2019,3,16,2,1019.8,1021.1,18.4,7,47,1.9,50,5.6,50,0,0,...,0,...,...,...
2019,3,16,3,1019.5,1020.8,18.6,6.5,45,2.5,50,6.3,80,0,0,...,0,...,...,...
2019,3,16,4,1019.7,1021,18.5,6.6,46,2.5,60,6.4,70,0,0,...,0,20,...,9
2019,3,16,5,1019.9,1021.2,18.9,5.6,42,3.5,60,8.9,80,0,0,0,0,...,...,...
2019,3,16,6,1020.3,1021.6,18.9,6.2,43,3.1,60,12,60,0,0,0,0,...,...,...
2019,3,16,7,1020.6,1021.9,19.2,6.3,43,4.1,60,9.2,70,0,0,0,0.13,20,...,10
2019,3,16,8,1020.9,1022.2,19.3,6.1,42,4.5,60,9.3,60,0,0,0,0.01,20,...,10
2019,3,16,9,1020.9,1022.2,19.2,6.9,45,4.6,60,9.6,80,0,0,0,0.24,...,...,...
2019,3,16,10,1020.5,1021.8,19.9,6.7,42,3.9,70,10.2,60,0,0,0,0.58,18,...,10
2019,3,16,11,1019.4,1020.7,19.8,6.7,42,3.9,60,10.4,50,0,0,0,0.42,...,...,...
2019,3,16,12,1018.3,1019.6,20,7.5,44,4.2,60,8.7,50,0,0,0,0.6,...,...,...
2019,3,16,13,1017.5,1018.8,20.1,8.6,47,3.6,60,10,30,0,0,0,0.34,16,...,10
2019,3,16,14,1017.4,1018.7,19.9,9.3,50,3.5,60,8.5,70,0,0,0,0,...,...,...
2019,3,16,15,1017.9,1019.2,19.2,10.2,56,3.6,70,9.1,40,0,0,0,0,...,...,...
2019,3,16,16,1017.8,1019.1,19,10.3,57,3.7,60,9.2,60,0,0,0,0,20,...,10
2019,3,16,17,1018.1,1019.4,19,10.6,58,4.2,50,8.9,50,0,0,0,0,...,...,...
2019,3,16,18,1018.4,1019.7,18.7,11.2,62,3.2,60,8.6,70,0,0,0,0,...,...,...
2019,3,16,19,1018.6,1019.9,19.3,11.4,60,2.7,50,6.2,90,0,0,...,0,20,...,9
2019,3,16,20,1018.8,1020.1,19.5,11.5,60,3.1,60,5.9,60,0,0,...,0,20,...,9
2019,3,16,21,1019,1020.3,19.9,11.4,58,3.1,50,6.3,60,0,0,...,0,...,...,...
2019,3,16,22,1019.1,1020.4,19.6,12.5,64,3.1,60,6.1,60,0,0,...,0,20,...,9
2019,3,16,23,1019,1020.3,19,13.3,70,3.1,70,5.5,70,0,0,...,0,...,...,...
2019,3,17,0,1018.6,1019.9,18.6,13.6,73,2,50,5.3,60,0,0,...,0,...,...,...
2019,3,17,1,1018.2,1019.5,18.5,13.3,72,2.2,50,4.3,90,0,0,...,0,20,...,10
2019,3,17,2,1018,1019.3,18.4,12.8,70,1.8,50,5.2,70,0,0,...,0,...,...,...
2019,3,17,3,1018.1,1019.4,17.5,13.9,79,1.6,40,3.5,70,0.7,0.8,...,0,...,...,...
2019,3,17,4,1018.5,1019.8,17.5,14,80,1.4,40,3,360,0,0.3,...,0,20,...,10
2019,3,17,5,1018.7,1020,17.2,14.2,83,1,80,3,10,0,0,0,0,...,...,...
2019,3,17,6,1019.4,1020.7,17,14.7,86,0.2,0,1.6,200,0,0,0,0,...,...,...
2019,3,17,7,1019.8,1021.1,17.4,14.8,85,0.5,200,1.5,210,0,0,0,0,15,...,10
2019,3,17,8,1020.1,1021.4,18.6,15.1,80,0.2,0,1.8,250,0,0,0,0.34,18,...,10
2019,3,17,9,1020.2,1021.5,19,14.6,76,0.5,230,2,200,0,0,0,0.6,...,...,...
2019,3,17,10,1019.9,1021.2,21.2,14.9,67,1.6,50,2.9,80,0,0,0.1,1.28,18,...,10
2019,3,17,11,1019,1020.3,21.9,14.8,64,1.6,50,3.1,70,0,0,0,1.22,...,...,...
